stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
1955,"PMWIA01","Przeźmierowo/Wiadukt",52.4356255021,16.7863609228,B
1371,"DEKA01","Dęblińska",52.3520730700,16.9421608000,A
1871,"MRPAR02","Mrowino/Park",52.5179515200,16.7051639000,B
2015,"BNKLO01","Baranowo/Klonowa",52.4417193066,16.7856525597,B
2253,"KLSZK01","Kleszczewo/Szkoła II",52.3360707600,17.1658086900,B
1396,"STAR04","Starołęka PKM",52.3687272200,16.9333491400,A
1707,"JUNI43","Junikowo",52.3838300000,16.8356600000,A
381,"SOB30","Os. Sobieskiego",52.4650545300,16.9165060800,A
1543,"KRWI02","Krzesiny Wiadukt",52.3401477400,16.9993624100,A
474,"OKOS01","Os. Kosmonautów",52.4384400500,16.9408119500,A
3568,"WYSTO02","Wysogotowo/Stolarska",52.4071616000,16.7846613900,B
2675,"SCPKM02","Szczodrzykowo/Kórnik PKM",52.2807487000,17.1043487100,C
371,"WIED01","Wiedeńska",52.4636457600,16.9037033500,A
376,"WIET02","Wietrzna",52.4683871600,16.9005959200,A
2553,"ZAOSL01","Zalasewo/Os. Leśne",52.3835170000,17.0601140000,B
1749,"PLBOI02","Plewiska/Boisko",52.3678400000,16.8013800000,B
1050,"SWIE03","Świerczewo",52.3563551700,16.8843606300,A
1347,"CZDEB01","Czapury/Dębowa",52.3261267526,16.9106343641,B
1148,"ZAWA03","Zawady",52.4148157700,16.9571803800,A
1383,"SWAK02","Św. Antoniego Kościół",52.3641264900,16.9321579200,A
3252,"LITRZ01","Lisówki/Trzcielińska",52.3210430000,16.6490040000,C
690,"DPDOP01","Dopiewiec/",52.3599545700,16.7091852100,C
709,"DBWIK02","Dąbrowa/Krótka",52.4008751900,16.7446036500,C
568,"STEK01","Strzeszynek",52.4640133000,16.8285525700,A
2456,"PKSTA01","Paczkowo/Ogrodowa",52.3977070000,17.1591320000,C
2490,"SDPLD01","Swarzędz/Południowa",52.4017540000,17.0805000000,B
2057,"RUSZK01","Rumianek/Szkolna",52.4614306700,16.6237900800,C
1869,"MRTOW01","Mrowino/Towarowa",52.5069663000,16.7064720600,B
373,"MAGO01","Mateckiego",52.4612617400,16.8978341800,A
2145,"BRLAK01","Borówiec/Łąkowa",52.2829330000,17.0451850000,B
3205,"FIALK01","Fiałkowo/",52.3749565938,16.6571141826,C
8,"POZN42","Poznańska",52.4140944800,16.9162984600,A
1769,"PLSZK02","Plewiska/Szkoła",52.3618800000,16.8084700000,B
2548,"ZAOZA01","Zalasewo/Os. Zamoyskiego",52.3887230000,17.0686280000,B
549,"SAFO01","Safony",52.4443076500,16.8814765500,A
3937,"BNSPO01","Baranowo/Spokojna",52.4408890000,16.7907710000,B
2760,"DHTEC01","Dachowa/Tęczowa",52.3010234390,17.0876956097,B
419,"KRES03","Kresowa",52.4681807500,16.9459521800,A
2576,"MGCME02","M. Goślina/Cmentarz",52.5712143600,17.0078878300,C
2432,"JSTUL01","Jasin/Tulipanowa",52.4094130000,17.1062430000,B
560,"STST02","Stary Strzeszyn",52.4516384300,16.8486845800,A
3926,"WAGR41","Wagrowska",52.3737400000,16.9523000000,A
2211,"CEELE02","Czerwonak/Elewator",52.4864096400,16.9780642500,B
1156,"GLOW01","Główna",52.4227869400,16.9764654200,A
2758,"DHKRE02","Dachowa/Kręta",52.3041175400,17.0823806100,B
2005,"LWOTO01","Lusowo/Otowska",52.4264903500,16.7142736700,C
379,"SOK01","Os. Sobieskiego Komisariat",52.4660132600,16.9110653900,A
1761,"KOTOP02","Komorniki/Topolowa",52.3399213800,16.7961222600,B
1161,"BALA01","Bałtycka",52.4267849300,16.9785790600,A
37,"PASI41","Pasieka",52.4261525300,16.9311888200,A
3658,"BFSTA02","Biskupice/Stacja",52.4666168338,17.1698214500,C
150,"MILO42","Miłostowo",52.4101993000,17.0025350800,A
1353,"STWI02","Starołęka Wielka",52.3424213878,16.9182049941,A
455,"RUBI02","Rubież",52.4489062700,16.9476013600,A
4050,"BLAZ41","Błażeja",52.4555420067,16.9446357901,A
356,"SUCH01","Sucholeska",52.4625733300,16.8685713400,A
1077,"SCIE03","Ściegiennego",52.3909701900,16.8733010700,A
570,"PSAR02","Psarskie",52.4732148200,16.8030259500,A
4155,"RKPKM02","Rokietnica/Węzeł Przesiadkowy",52.5107780000,16.7548410000,B
101,"AREN41","Arena",52.3972781800,16.8883695100,A
3276,"KSMI01","Księcia Mieszka I",52.4300980437,16.9201529925,A
2532,"RASWI01","Rabowice/Świerkowa",52.3771890000,17.1088480000,C
3584,"LKPET02","Lusówko/Pętla",52.4275463000,16.6544373000,C
2561,"GAMPE01","Garby Małe/Pętla",52.3617000000,17.0696770000,C
4,"MT72","Most Teatralny",52.4107374400,16.9126471700,A
1627,"AWF01","AWF",52.3982485100,16.9348113200,A
450,"BORA02","Boranta",52.4566864500,16.9521145400,A
1024,"BOJA01","Bojanowska",52.3763846200,16.8722159200,A
2224,"KZCOS04","Koziegłowy/Piaskowa COŚ",52.4474612933,16.9847763626,B
2259,"NGPAR02","Nagradowice/Park",52.3201232600,17.1497962000,B
1907,"RKNOB01","Rokietnica/Noblistów",52.5089090400,16.7370754200,B
733,"STMI04","Stadion Miejski",52.3949771300,16.8620319900,A
164,"PP72","Politechnika",52.4007011200,16.9487645300,A
2277,"KYORL02","Kliny/Orla",52.4783680900,17.0421019700,C
2163,"CZGRO02","Czapury/Gromadzka",52.3196376800,16.9218183200,B
2292,"DEKAS01","Dębogóra/Kasztanowa",52.4909536400,17.0956738100,C
1513,"KRGO01","Krzywoustego",52.3742028400,16.9812218200,A
1439,"LIBE01","Libelta",52.4125213000,16.9202943900,A
1584,"TRAU01","Traugutta",52.3855467800,16.9138131100,A
2569,"MGLES02","M. Goślina/Leśna",52.5654680500,16.9909090100,C
878,"PUNIW02","Puszczykowo/Niwka Szpital",52.2641841800,16.8701902600,C
1051,"KORF01","Korfantego",52.3592496300,16.8867441100,A
184,"HEWI41","Hetmańska Wiadukt",52.3827743900,16.9292470600,A
1412,"OB I02","Os. Orła Białego I",52.3757688500,16.9665523300,A
2570,"MGKRT02","M. Goślina/Kręta",52.5667142700,16.9992865200,C
2303,"CEGAJ01","Czerwonak/Gajowa",52.4709332500,16.9958905100,B
830,"PINZ04","Piastowska",52.3726471900,16.9176872700,A
2783,"RODWO01","Rosnówko/Dworcowa",52.2976644188,16.7700243001,C
1316,"DAPIO01","Daszewice/Piotrowska",52.2993912300,16.9580540800,B
966,"KOWIR02","Komorniki/Wirowska",52.3410772624,16.8396947569,B
967,"LUSTU02","Luboń/Studzienna",52.3429896969,16.8445795103,B
2063,"MT02","Most Teatralny",52.4100495400,16.9129050600,A
4159,"KJCH02","Konopackiej",52.3564360000,16.8415590000,A
3847,"WILC44","Wilczak",52.4271089663,16.9458311528,A
2506,"JSCEH01","Jasin/Centrum Handlowe ETC",52.4053580000,17.0960320000,B
3669,"JRMAG01","Jaryszki/Składowa Magazyny",52.3349753200,17.0120519900,B
10,"SOLA42","Sołacz",52.4230151800,16.9036213400,A
1287,"WOLK01","Wołkowyska",52.4002819800,16.9682977300,A
2472,"SGPET01","Sokolniki Gwiazdowskie/Łubinowa",52.4147700000,17.1705440000,C
2873,"GWNOW01","Gowarzewo/Nowa",52.3621164100,17.1327743200,B
1087,"KRAU72","Krauthofera",52.3869666500,16.8908748900,A
297,"ZLZLO01","Złotniki/Złotnicka",52.4868397800,16.8534343900,B
3967,"DPPOR01","Dopiewiec/Poranek",52.3741050000,16.7174770000,C
1566,"KOZAK02","Komorniki/Zakładowa Wirenka",52.3354303900,16.8084246300,B
1996,"ZKZAK01","Zakrzewo/Zakrzewska",52.4057159600,16.7088567200,C
2140,"BRLAS02","Borówiec/Las",52.2927870000,17.0448840000,B
664,"ZLDZ01","Złotowska Działki",52.4014307700,16.8100223300,A
1731,"GOSP01","Gospodarska",52.3550263100,17.0281817100,A
1951,"WICH03","Wichrowa",52.4324567508,16.8077446321,A
2422,"BOPAL01","Bolechowo/Pałac",52.5442364500,16.9905190200,C
1690,"GORC42","Górczyn PKM",52.3810061700,16.8812332000,A
233,"RSTA41","Rondo Starołęka",52.3810631200,16.9433080300,A
2498,"UZPAL02","Uzarzewo/Pętla (Pałac)",52.4534340000,17.1237620000,C
1249,"SDRAC01","Swarzędz/Os. Raczyńskiego",52.3991040000,17.0647120000,B
1829,"KCPET01","Kicin/Pętla",52.4655540800,17.0205516500,B
2968,"KURP04","Kurpińskiego",52.4501790300,16.9201972700,A
1436,"WIEL01","Wielka",52.4088381400,16.9383157600,A
2638,"BJMDW02","Błażejewo/Mikołajczyka II",52.2111895600,17.1010103000,C
2842,"LUPOL01","Luboń/Polna",52.3217137172,16.8736666678,B
194,"STMA41","Starołęka Mała",52.3765038800,16.9402608900,A
912,"LUPAR01","Luboń/Parkowa",52.3343740680,16.8755999086,B
2006,"LWSWA02","Lusowo/Swadzimska",52.4313566400,16.7057244400,C
1941,"PMCME02","Przeźmierowo/Cmentarz",52.4170043100,16.7881303600,B
548,"HEZJ01","Hezjoda",52.4453060500,16.8744765100,A
1056,"SJNZ02","Sempołowskiej",52.3631961200,16.8919351800,A
3320,"UAMF92","UAM Wydział Fizyki",52.4651595421,16.9294207423,A
593,"KRZY04","Krzyżowniki",52.4416695900,16.8073361700,A
1944,"PMKOS02","Przeźmierowo/Kościelna",52.4253172234,16.7856673173,B
1472,"OSWI02","Os. Oświecenia",52.3894777000,16.9585817900,A
2980,"KOFAB02","Komorniki/Fabianowska",52.3493151800,16.8198971800,B
2525,"ZAOSE02","Zalasewo/Os. Europejskie",52.3926970000,17.0911840000,B
172,"AWF41","AWF",52.3992400000,16.9343000000,A
2563,"TUKOS03","Tulce/Kościół",52.3421700000,17.0804270000,B
1831,"KCSZK02","Kicin/Szkoła",52.4634316700,17.0189726200,B
1154,"RWSC01","Rynek Wschodni",52.4208191000,16.9700531800,A
1368,"ZAKL01","Zaklikowska",52.3486860100,16.9411966200,A
2012,"SALIP02","Sady/Lipowa",52.4435741600,16.7184906900,C
403,"KURP02","Kurpińskiego",52.4505247900,16.9195517600,A
2362,"SDKOS03","Swarzędz/Os. Kościuszkowców",52.4210660000,17.0809150000,B
132,"ROSR41","Rondo Śródka",52.4100886700,16.9557905900,A
1470,"PILS02","Piłsudskiego",52.3925968800,16.9513642700,A
75,"GROC41","Grochowska",52.3989629500,16.8758472200,A
1927,"WYWAR01","Wysogotowo/Warzywna",52.4012508100,16.7911788600,B
1804,"ROSTW02","Rosnówko/Stawnego",52.2993981384,16.7725330859,C
3638,"KRZA02","Krzyżowa",52.3909448876,16.9248016249,A
2287,"WEJWO02","Wierzonka/Jednostka Wojskowa",52.4852556000,17.0806318700,C
1573,"DRUZ01","Drużynowa",52.3808882200,16.8976649400,A
2280,"KYBRZ01","Kliny/Brzozowa",52.4895432400,17.0596249800,C
3200,"DOKAS01","Dopiewo/Kasztanowa",52.3645349506,16.6709272619,C
3327,"JAI02","Jasielska I",52.4451483887,16.8963638003,A
1022,"OSIA02","Ostatnia",52.3729373400,16.8664989900,A
3171,"ZARAD04","Zalasewo/Ukośna",52.3860877263,17.0742957421,B
3213,"WKSZK01","Więckowice/Szkoła",52.3967070000,16.6378490000,C
3838,"MELES02","Mielno/Leśna",52.4933972182,17.0671678390,C
582,"ADMI01","Admiralska",52.4751780000,16.7768486100,A
3928,"UNLU41","Unii Lubelskiej",52.3721260400,16.9501551200,A
444,"BIPRK02","Biedrusko/Park",52.5451933400,16.9467181900,B
772,"OGNI01","Ognik",52.4072669000,16.8680441400,A
4008,"ZLGRZ04","Złotniki/Os. Grzybowe",52.4800720128,16.8577580145,B
1451,"ZERO02","Żeromskiego",52.4165557600,16.8918269900,A
3625,"KALI01","Kalinowa",52.3690518989,16.9036540366,A
2340,"MAAUT01","Markowice/Autostrada",52.3120691700,17.2321514000,B
571,"PSAR01","Psarskie",52.4736903600,16.8033006500,A
1023,"BOJA02","Bojanowska",52.3760578900,16.8722833700,A
3105,"MGPOL01","M. Goślina/Polna",52.5785668184,17.0180399105,C
3562,"WYSKO01","Wysogotowo/Skórzewska ",52.4022850200,16.7964778700,B
2328,"SRJED01","Śródka/I",52.2983486300,17.1266879500,B
2085,"CKKOL02","Ceradz Kościelny/Kościół",52.4373567100,16.5925915600,C
1704,"GROT71","Grotkowska",52.3865628400,16.8439037400,A
2026,"WLKE01","Wielkie",52.4653484530,16.7592217637,B
1380,"SWAC01","Św. Antoniego Cmentarz",52.3629986400,16.9379452500,A
1978,"BTBAT02","Batorowo/Batorowska",52.4211329400,16.7546509600,C
3972,"PKDWR02","Pokrzywnica/Dworska",52.3900798294,16.6775238927,C
4216,"BEOSR01","Biernatki/Ośrodek",52.2216844088,17.1108502266,C
1708,"JUNI41","Junikowo",52.3836600000,16.8338300000,A
489,"ROSO04","Rondo Solidarności",52.4341511600,16.9403435800,A
3177,"BRKA02","Brneńska",52.3937471995,16.9630237141,A
670,"SKOSM02","Skórzewo/Os. Makowe",52.3886978000,16.7827904100,B
1239,"BORO02","Borówki",52.3896073900,17.0315419500,A
3652,"PNSTA01","Promno/Stacja",52.4716899913,17.2114672939,C
79,"STMI42","Stadion Miejski",52.3953542600,16.8623584000,A
1124,"WILC01","Wilczak",52.4269576000,16.9479935100,A
1740,"PLPOD01","Plewiska/Podgórna",52.3661878100,16.8249950100,B
1755,"GLSPO02","Głuchowo/Spokojna",52.3488527775,16.7725478434,C
2463,"TPSZK01","Tarnowo Pdg/Szkolna",52.4670886600,16.6629592600,C
389,"OPIE02","Opieńskiego",52.4599041300,16.9217350800,A
252,"CHNAT02","Chludowo/Nad Torem",52.5604177800,16.8196280500,C
2967,"LECH01","Lechicka Poznań Plaza",52.4427723602,16.9205662043,A
2010,"LWKOS01","Lusowo/Kościół",52.4329532300,16.6980826400,C
2870,"TRLIP02","Trzek/Lipowa",52.3567844700,17.1704771500,B
1772,"RKAP74","Rondo Kaponiera",52.4077451000,16.9136199900,A
4146,"SOB91","Os. Sobieskiego",52.4636932100,16.9164340900,A
760,"GROD02","Grodziska",52.4101224600,16.8842069800,A
501,"WLOA01","Włościańska",52.4446345900,16.9139879900,A
3248,"GSWSP01","Gołuski/Wspólna",52.3601618161,16.7519905576,C
2031,"NAKOB02","Napachanie/Kobylnicka",52.4841275465,16.7291606071,B
2668,"KDSZK01","Kórnik/Szkoła nr 1",52.2522737000,17.0911085600,C
3311,"ARNI02","Arnikowa",52.4915901901,16.9420237014,A
1503,"OSZO01","Os. Zodiak",52.3912242300,16.9899634300,A
867,"MORON01","Mosina/Rondo",52.2433893800,16.8474932600,C
1908,"RKNOB02","Rokietnica/Noblistów",52.5095724700,16.7364642300,B
328,"SLPRO01","Suchy Las/Promienista",52.4783970400,16.8605156100,B
1069,"TREB02","Trębacka",52.3876410100,16.8695737300,A
1084,"GORC21","Górczyn PKM",52.3815782900,16.8809082400,A
472,"OWW01","Os. Wichrowe Wzgórze",52.4416835800,16.9410835100,A
2119,"PRNA01","Przyjemna",52.3505483600,17.0408873000,A
3009,"RETM02","Retmańska",52.4784083265,16.7699357547,A
1143,"ROSR04","Rondo Śródka",52.4093966100,16.9557316000,A
4037,"SWWA02","Św. Wawrzyńca",52.4189780106,16.9012633113,A
3242,"KNSZK02","Konarzewo/Szkoła",52.3360612395,16.7186237068,C
2627,"KDBRY01","Kórnik/Bnin Rynek",52.2311874800,17.0964539200,C
186,"TRAU42","Traugutta",52.3846996100,16.9142178600,A
3597,"PPLES02","Pobiedziska/Letnisko Leśne",52.4749278713,17.2408643601,C
952,"WIKOS02","Wiry/Kościół",52.3211361094,16.8514417773,B
2218,"CESZK01","Czerwonak/Szkolna",52.4622358177,16.9827250613,B
1062,"MRAG02","Mrągowska",52.3812679800,16.8648346700,A
411,"OSZY01","Os. Zygmunta Starego",52.4601935935,16.9096308498,A
2388,"CEUGM03","Czerwonak/Urząd Gminy",52.4716828700,16.9888792100,B
42,"KMIE72","Kmieca",52.4263972600,16.9387575900,A
255,"ZIWSP02","Zielątkowo/Wspólna",52.5606240800,16.8127820000,C
1879,"RKLES02","Rokietnica/Leśna",52.5051000000,16.7364000000,B
3097,"LUZSK03","Luboń/Zespół Szkół",52.3482935634,16.8972492541,B
983,"LUUNI02","Luboń/Unijna",52.3522620269,16.8655795231,B
337,"SLWIA02","Suchy Las/Wiadukt",52.4683773500,16.8841298500,B
2950,"RDWA03","Rdestowa",52.4897021710,16.9405774602,A
1144,"ROSR01","Rondo Śródka",52.4096810100,16.9577102400,A
1826,"TURY02","Turystyczna",52.4826084600,16.7803631700,A
478,"WLOD01","Włodarska",52.4363640300,16.9474454600,A
3088,"LIDPS01","Lisówki/DPS",52.3324740000,16.6469710000,C
2413,"KINZ02","Krzesinki",52.3402860700,17.0127481600,A
1464,"KOSC02","Kościelna",52.4135688200,16.9046633600,A
1545,"SIEW01","Siewierska",52.3404211600,17.0054712800,A
2441,"SBDZI01","Sarbinowo/Dzika",52.4238060000,17.1560950000,C
2088,"CDOKR01","Ceradz Dolny/Okrężna",52.4259392600,16.5774834100,C
3576,"KBKIE01","Kobylniki/Kierska",52.4736777181,16.7543074951,B
776,"MARS01","Marszałkowska",52.4014503875,16.8650777659,A
535,"LU I02","Lutycka I",52.4408859400,16.9015685900,A
3575,"KBKIE02","Kobylniki/Kierska",52.4725444550,16.7520348303,B
265,"GOPRO02","Golęczewo/Promienista",52.5372995800,16.8109521500,C
2535,"TPGRU01","Tarnowo Pdg/27 Grudnia",52.4723900100,16.6468882600,C
36,"ZNIW71","Żniwna",52.4243429100,16.9263538700,A
53,"WINI41","Os. Winiary",52.4359270900,16.9115017500,A
1591,"ROLN02","Rolna",52.3830378700,16.9170866100,A
2326,"SRSKR01","Śródka/Skrzyżowanie",52.2998081600,17.1230832800,B
1939,"PMOLS01","Przeźmierowo/Kasztanowa",52.4188783900,16.7778621400,B
994,"LUCME02","Luboń/Cmentarz",52.3492496349,16.8499807785,B
77,"DRZE42","Drzewieckiego",52.3965900200,16.8668666900,A
1663,"STOI03","Stoińskiego",52.4509892700,16.9263428300,A
512,"STKA02","Strzeszyńska",52.4437804400,16.9030445900,A
1681,"HEWI03","Hetmańska Wiadukt",52.3829946800,16.9281884600,A
1427,"BIEL02","Bielniki",52.3944250900,16.9335446300,A
1005,"RUDN01","Rudnicze",52.3758228400,16.8437427000,A
2970,"PDPET01","Przebędowo/Pętla",52.5872258100,17.0097565300,C
1172,"GNIE02","Gnieźnieńska",52.4243702900,16.9908254300,A
2381,"BWJOD01","Bolechówko/Jodłowa",52.5189715800,16.9948169500,C
2266,"KXOSP01","Komorniki gm.Kleszczewo/OSP",52.3306343600,17.1111042300,B
273,"ZOSOB01","Złotkowo/Sobocka",52.5132079000,16.8354985600,B
663,"OWCZ02","Owcza",52.4063616300,16.8181857800,A
889,"PUKOS01","Puszczykowo/Kościelna",52.2856426400,16.8553204000,C
4062,"TLZWI01","Trzcielin/Zwierzyniecka",52.3258560269,16.6884002170,C
2137,"KXLAS02","Koninko/Las",52.2997180000,17.0308230000,B
1304,"KALIS02","Kamionki/Lisia",52.2840542800,17.0061699400,B
2840,"LUPPR01","Luboń/Park Przemysłowy",52.3302325558,16.8937221964,B
4101,"PKPKM10","Paczkowo/PKM",52.3962069600,17.1583400656,C
344,"BIAL02","Białczańska",52.4570019700,16.8793614500,A
2105,"KHKRE01","Kokoszczyn/Kręta",52.4916065700,16.6530657800,C
4083,"SYPR01","Sycowska Prologis",52.3591100000,16.8344200000,A
1890,"RKBOC02","Rokietnica/Boczna",52.5180689000,16.7454575800,B
894,"PUZRO01","Puszczykowo/Źródlana",52.2932731600,16.8621866100,C
1076,"SCIE02","Ściegiennego",52.3904857400,16.8748599000,A
2984,"ZLOGP02","Złotniki/Os. Grzybowe PKM",52.4842624248,16.8448008738,B
2156,"TULES01","Tulce/Leśna",52.3443426400,17.0723302400,B
2108,"GRKRE02","Góra/Kręta",52.4793463200,16.6361721100,C
1695,"SZOO72","Stare Zoo",52.4081887500,16.9087997900,A
299,"SLKON01","Suchy Las/Konwaliowa",52.4784712780,16.8687966719,B
2438,"LOSAR02","Łowęcin/Sarbinowska",52.4187450000,17.1333030000,C
951,"WIKOS01","Wiry/Kościół",52.3196740061,16.8542752295,B
1029,"RAKO03","Rakoniewicka",52.3792719300,16.8792907800,A
834,"HEWI01","Hetmańska Wiadukt",52.3832121000,16.9288388300,A
465,"UMUL02","Umultowska",52.4427139100,16.9290799200,A
1133,"GRLA02","Grochowe Łąki",52.4129500000,16.9388200000,A
1810,"KOJEZ02","Komorniki/Jeziorna",52.3294114256,16.8016645160,B
1933,"WYWIE03","Wysogotowo/Wierzbowa",52.4137947000,16.7773217100,B
1007,"WOLO01","Wołowska",52.3706340200,16.8426570500,A
3179,"WIAT02","Wiatraczna",52.3903952171,16.9667426201,A
654,"EDWA02","Edwardowo",52.4093054100,16.8474360100,A
1896,"ZYSWI02","Żydowo/Świetlica",52.5461983200,16.7546028600,B
963,"KOLUB01","Komorniki/Lubońska",52.3390294225,16.8343230038,B
693,"DOOSR02","Dopiewo/Ośrodek Zdrowia",52.3591720100,16.6837441500,C
3012,"RGKOS01","Rogierówko/Kościuszki",52.4750088152,16.7553110094,B
268,"GOPKM02","Golęczewo/PKM",52.5349678600,16.8268641000,C
2114,"BZZNO02","Brzezno/",52.4913176100,16.6220973800,C
2107,"GRKRE01","Góra/Kręta",52.4793762900,16.6358483600,C
2554,"GAAKA02","Garby Wielkie/Akacjowa",52.3754400000,17.0713100000,C
318,"MOCM02","Morasko Cmentarz",52.4844634100,16.9100089000,A
2027,"KBLIP02","Kobylniki/Lipowa",52.4722206602,16.7491423479,B
823,"OSDE01","Os. Dębina",52.3604115200,16.9044811600,A
1438,"LIBE02","Libelta",52.4131215800,16.9202398300,A
2368,"SIDWA02","Sierosław/Okrężna ",52.4053490000,16.6659340000,C
3951,"KDPOP01","Kórnik/Poprzeczna",52.2510633549,17.0843899155,C
541,"GOLE02","Golęcin",52.4303575800,16.8914781200,A
1556,"PLON01","Plonowa",52.3549389300,17.0102529700,A
330,"SLBOR02","Suchy Las/Borówkowa",52.4743723400,16.8626849100,B
2087,"CDOKR02","Ceradz Dolny/Okrężna",52.4254497100,16.5769179700,C
493,"POLA02","Połabska",52.4352475700,16.9312698300,A
661,"LAWI01","Ławica",52.4095376500,16.8229507000,A
2146,"BRLAK02","Borówiec/Łąkowa",52.2829140000,17.0452720000,B
336,"SLWIA01","Suchy Las/Wiadukt",52.4694683081,16.8825359634,B
900,"LELEC01","Łęczyca/Łęczycka",52.3088601620,16.8775183918,B
532,"LUII01","Lutycka II",52.4385654600,16.8943024500,A
1032,"PRCZ01","Przełęcz",52.3772787000,16.8880974300,A
2313,"BUBUG01","Bugaj/",52.3104351000,17.1818931800,B
3609,"KLIM02","Klimontowska",52.3393090891,16.9209056282,A
3619,"KOPOE02","Komorniki/Os. Poetów ",52.3235908903,16.8052506039,B
1623,"OPIA01","Os. Piastowskie",52.3909189300,16.9472103000,A
254,"ZIWSP01","Zielątkowo/Wspólna",52.5605640700,16.8126771500,C
2495,"SOSN02","Sośnicka",52.4059490000,17.0422430000,A
1583,"PALA02","Palacza",52.3897404200,16.8835120300,A
2680,"SCSZK01","Szczodrzykowo/Szkoła",52.2852619500,17.1028057700,C
779,"NIES02","Niestachowska",52.4214491900,16.8943141900,A
369,"OSMA01","Os. Marysieńki",52.4604586800,16.9039205700,A
1979,"BTBAT01","Batorowo/Batorowska",52.4213294100,16.7539934300,C
153,"BAKA42","Baraniaka",52.4037693100,16.9543871300,A
786,"UP02","Uniwersytet Przyrodniczy",52.4262198100,16.9039978500,A
2052,"TPOST01","Tarnowo Pdg/Ostatnia",52.4633371900,16.6441703000,C
1881,"NASTA02","Napachanie/Starzyńska",52.4897370000,16.7317860000,B
1116,"SLKA03","Słowiańska",52.4273333500,16.9192608700,A
507,"TROJ02","Trójpole",52.4366036600,16.9118021400,A
139,"ZAWA42","Zawady",52.4136466034,16.9581832333,A
935,"LUWPL01","Luboń/Wojska Polskiego",52.3426829913,16.8749653334,B
2389,"CEUGM04","Czerwonak/Urząd Gminy",52.4716139000,16.9890116300,B
1894,"RTSOB02","Rostworowo/Sobocka",52.5370198100,16.7587170600,B
1796,"RSROS04","Rosnowo/",52.3248815700,16.7808619500,C
526,"SZKA02","Szczawnicka",52.4387345300,16.8899214300,A
881,"PUPPM02","Puszczykowo/Puszczykówko PKM",52.2721533000,16.8620024000,C
2476,"SDPAD01","Swarzędz/Hala",52.4092700000,17.0689230000,B
2464,"PKSZK02","Paczkowo/Szkoła",52.4020510000,17.1595310000,C
978,"LUZAB02","Luboń/Żabikowo",52.3450460000,16.8542620000,B
436,"IMBI01","Imbirowa",52.4999651700,16.9400833200,A
4189,"SKCYT01","Skórzewo/Cytrynowa",52.3985584710,16.7831290164,B
2343,"WZCME01","Wierzenica/Cmentarz",52.4664980000,17.0735610000,C
105,"TRAU44","Traugutta",52.3853237900,16.9138239700,A
4169,"PLWI94","Pl. Wielkopolski",52.4112958965,16.9321361340,A
1923,"ZOLIP02","Złotkowo/Lipowa",52.5071870500,16.8349642400,B
2341,"WZKOS01","Wierzenica/Kościół",52.4626480000,17.0699130000,C
764,"MARC01","Marcelińska",52.4043790100,16.8745328200,A
2539,"SDOKR01","Swarzędz/Okrężna",52.3969850000,17.0775540000,B
987,"LUOLU02","Luboń/Os. Lubonianka",52.3490692456,16.8810454495,B
908,"LUPOD02","Luboń/Podgórna",52.3247731075,16.8793778448,B
3845,"RZEG43","Rondo Żegrze",52.3768100000,16.9562000000,A
934,"LUSTP02","Luboń/Straż Pożarna",52.3462640978,16.8790089057,B
2309,"KXTAN02","Tanibórz/Zachód",52.3459495300,17.1134171200,B
2207,"OWOGR01","Owińska/Gospodarstwo Ogrodnicze",52.5034255600,16.9758111100,C
2406,"SDGRU02","Swarzędz/Cieszkowskiego",52.4118990000,17.0850860000,B
977,"LUSZN02","Luboń/Szkolna",52.3427371160,16.8676160668,B
2875,"GWWAN01","Gowarzewo/Waniliowa",52.3639716100,17.1363878400,B
349,"MORS01","Morszyńska",52.4579201500,16.8727657600,A
1946,"PMZAC01","Przeźmierowo/Zacisze",52.4262350000,16.7886620000,B
2294,"KFDWR01","Karłowice/Dwór",52.4940860000,17.1003210000,C
3239,"KNCME02","Konarzewo/Cmentarz",52.3331360000,16.7040110000,C
3125,"KNSEZ02","Konarzewo/Sezamkowa",52.3374416047,16.7044416884,C
557,"ZOWY02","Żołnierzy Wyklętych",52.4406722100,16.8677999100,A
2629,"KDBLA02","Kórnik/Bnin Błażejewska",52.2282747800,17.0934814700,C
602,"LUPO01","Łupowska",52.4353853900,16.8300010700,A
38,"PASI42","Pasieka",52.4263859700,16.9318731300,A
1358,"TARN02","Tarnobrzeska",52.3452016400,16.9183718600,A
590,"SLUP02","Słupska",52.4486133400,16.8041124700,A
544,"GOKA01","Golęcińska",52.4322404800,16.8843525500,A
4057,"TLLZA01","Trzcielin/Leśne Zacisze",52.3278593600,16.6722997200,C
378,"SOK02","Os. Sobieskiego Komisariat",52.4661330000,16.9102135000,A
343,"SZSZ02","Szarych Szeregów",52.4591456900,16.8803907400,A
220,"SZWA41","Szwajcarska",52.3824818500,16.9982370300,A
409,"WOKI02","Wojciechowskiego",52.4506105500,16.9151571400,A
4105,"PASY01","Park Sypniewskiego",52.3115526900,16.9737851900,A
3968,"GSSTA01","Gołuski/Starowiejska",52.3548954469,16.7507214072,C
464,"UMUL05","Umultowska",52.4424558100,16.9295289900,A
2046,"TPCEN01","Tarnowo Pdg/Centrum",52.4642509200,16.6649831400,C
1149,"ZAWA01","Zawady",52.4148562300,16.9585338300,A
2586,"PDPAR01","Przebędowo/Park",52.5859934800,17.0148795000,C
